date,px_open,px_high,px_low,px_last,currency,crossover_signal,countertrend_signal
2000-06-30,1.06834,1.07761,1.06689,1.0702399999999999,USD,0.0,-1.0
2000-07-03,1.06934,1.07124,1.06376,1.067,USD,0.0,-1.0
2000-07-04,1.06566,1.06733,1.06231,1.06588,USD,0.0,-1.0
2000-07-05,1.06711,1.07415,1.06231,1.0700100000000001,USD,0.0,-1.0
2000-07-06,1.06968,1.0767200000000001,1.06532,1.06655,USD,0.0,-1.0
2000-07-07,1.0662200000000002,1.06879,1.0611899999999999,1.06231,USD,0.0,-1.0
2000-07-10,1.06421,1.07113,1.0630899999999999,1.07069,USD,0.0,-1.0
2000-07-11,1.07091,1.07303,1.06476,1.06778,USD,0.0,-1.0
2000-07-12,1.06834,1.0689,1.05348,1.0565,USD,0.0,-1.0
2000-07-13,1.05672,1.0577299999999998,1.046,1.0500200000000002,USD,0.0,-1.0
2000-07-14,1.05103,1.05292,1.04477,1.0514700000000001,USD,0.0,-1.0
2000-07-17,1.0521399999999999,1.05415,1.0472299999999999,1.04901,USD,0.0,-1.0
2000-07-18,1.04935,1.05047,1.03494,1.03874,USD,0.0,-1.0
2000-07-19,1.03941,1.03941,1.0305799999999998,1.03494,USD,0.0,-1.0
2000-07-20,1.03572,1.04611,1.0313700000000001,1.04555,USD,0.0,-1.0
2000-07-21,1.046,1.05125,1.04443,1.05013,USD,0.0,-1.0
2000-07-24,1.04968,1.0505799999999998,1.0434299999999999,1.04522,USD,0.0,-1.0
2000-07-25,1.04544,1.05695,1.0446600000000001,1.05114,USD,0.0,-1.0
2000-07-26,1.0518100000000001,1.05873,1.05114,1.05516,USD,0.0,-1.0
2000-07-27,1.0552700000000002,1.05784,1.04376,1.04455,USD,0.0,-1.0
2000-07-28,1.04522,1.04611,1.03349,1.03449,USD,0.0,-1.0
2000-07-31,1.0352700000000001,1.0412,1.03326,1.0384,USD,0.0,-1.0
2000-08-01,1.03829,1.04075,1.02935,1.03103,USD,0.0,1.0
2000-08-02,1.0267899999999999,1.02969,1.0208700000000002,1.02165,USD,0.0,1.0
2000-08-03,1.02366,1.02734,1.0080200000000001,1.01573,USD,0.0,1.0
2000-08-04,1.01539,1.01908,1.00958,1.01673,USD,0.0,1.0
2000-08-07,1.01606,1.02031,1.0137200000000002,1.01718,USD,0.0,1.0
2000-08-08,1.01729,1.0175100000000001,1.00634,1.00981,USD,0.0,1.0
2000-08-09,1.0099200000000002,1.01115,1.00366,1.0061200000000001,USD,0.0,1.0
2000-08-10,1.0069,1.01841,1.00668,1.01617,USD,0.0,1.0
2000-08-11,1.01684,1.02377,1.01003,1.01115,USD,0.0,1.0
2000-08-14,1.01148,1.01494,1.00746,1.01316,USD,0.0,1.0
2000-08-15,1.01349,1.02288,1.01305,1.0219799999999999,USD,0.0,1.0
2000-08-16,1.02243,1.02701,1.01416,1.0246600000000001,USD,0.0,1.0
2000-08-17,1.02388,1.02667,1.01986,1.02634,USD,0.0,1.0
2000-08-18,1.02634,1.02746,1.01383,1.0145,USD,0.0,1.0
2000-08-21,1.01461,1.0156100000000001,1.00791,1.00891,USD,0.0,-1.0
2000-08-22,1.00847,1.0105899999999999,1.00109,1.00389,USD,0.0,-1.0
2000-08-23,1.00411,1.0071299999999999,0.9964,1.0069,USD,0.0,-1.0
2000-08-24,1.00623,1.01226,1.00489,1.00914,USD,0.0,-1.0
2000-08-25,1.00891,1.0145,1.004,1.00947,USD,0.0,-1.0
2000-08-28,1.00936,1.01171,1.00478,1.0064600000000001,USD,0.0,-1.0
2000-08-29,1.0064600000000001,1.00914,0.99674,0.99785,USD,0.0,-1.0
2000-08-30,0.99808,0.99975,0.9917100000000001,0.99808,USD,0.0,-1.0
2000-08-31,0.99808,1.00288,0.9885799999999999,0.99249,USD,0.0,-1.0
2000-09-01,0.99316,1.00817,0.99271,1.00584,USD,0.0,-1.0
2000-09-04,1.00784,1.00984,1.0051700000000001,1.0051700000000001,USD,0.0,-1.0
2000-09-05,1.00417,1.00984,0.9896,0.9936,USD,0.0,-1.0
2000-09-06,0.99372,0.9938299999999999,0.97136,0.9728100000000001,USD,0.0,-1.0
2000-09-07,0.97425,0.9790399999999999,0.9648,0.9763700000000001,USD,0.0,-1.0
2000-09-08,0.9744799999999999,0.9768100000000001,0.9658,0.9716899999999999,USD,0.0,-1.0
2000-09-11,0.96647,0.97203,0.95735,0.9594600000000001,USD,0.0,-1.0
2000-09-12,0.9594600000000001,0.97114,0.95557,0.9640200000000001,USD,0.0,-1.0
2000-09-13,0.9636899999999999,0.97225,0.96091,0.96246,USD,0.0,-1.0
2000-09-14,0.96124,0.9748100000000001,0.95668,0.9661299999999999,USD,0.0,-1.0
2000-09-15,0.96625,0.97225,0.9557899999999999,0.95601,USD,0.0,-1.0
2000-09-18,0.9531200000000001,0.9580200000000001,0.95101,0.95401,USD,0.0,-1.0
2000-09-19,0.95501,0.9569,0.9470000000000001,0.9512299999999999,USD,0.0,-1.0
2000-09-20,0.95168,0.9522299999999999,0.94289,0.9471200000000001,USD,0.0,-1.0
2000-09-21,0.94634,0.95991,0.945,0.95857,USD,0.0,-1.0
2000-09-22,0.95857,1.0240799999999999,0.95657,0.98159,USD,0.0,-1.0
2000-09-25,0.9827100000000001,0.9857100000000001,0.9729200000000001,0.97459,USD,0.0,-1.0
2000-09-26,0.9759200000000001,0.98626,0.9747,0.9850399999999999,USD,0.0,-1.0
2000-09-27,0.98549,0.9917100000000001,0.98059,0.9863799999999999,USD,0.0,-1.0
2000-09-28,0.98593,0.9896,0.98315,0.9843700000000001,USD,0.0,-1.0
2000-09-29,0.98193,0.98793,0.97625,0.9847100000000001,USD,0.0,-1.0
2000-10-02,0.9866,0.98916,0.98015,0.98059,USD,0.0,-1.0
2000-10-03,0.98126,0.98159,0.9744799999999999,0.9757,USD,0.0,-1.0
2000-10-04,0.9764799999999999,0.9799200000000001,0.9729200000000001,0.97625,USD,0.0,-1.0
2000-10-05,0.97614,0.9804799999999999,0.9685799999999999,0.9699200000000001,USD,0.0,-1.0
2000-10-06,0.97014,0.97536,0.9670200000000001,0.9685799999999999,USD,0.0,-1.0
2000-10-09,0.97014,0.9715799999999999,0.96891,0.9685799999999999,USD,-1.0,-1.0
2000-10-10,0.96925,0.9757,0.9665799999999999,0.97236,USD,-1.0,-1.0
2000-10-11,0.97236,0.9779200000000001,0.96825,0.96936,USD,-1.0,-1.0
2000-10-12,0.97003,0.97036,0.9608,0.9625799999999999,USD,-1.0,-1.0
2000-10-13,0.9628,0.96591,0.95145,0.95245,USD,-1.0,-1.0
2000-10-16,0.9534600000000001,0.95468,0.9435600000000001,0.9476700000000001,USD,-1.0,-1.0
2000-10-17,0.9486700000000001,0.95435,0.94534,0.9541200000000001,USD,-1.0,-1.0
2000-10-18,0.9541200000000001,0.95635,0.9287700000000001,0.9348799999999999,USD,-1.0,-1.0
2000-10-19,0.9351,0.94189,0.93455,0.94055,USD,-1.0,-1.0
2000-10-20,0.94078,0.94589,0.93099,0.9387700000000001,USD,-1.0,-1.0
2000-10-23,0.93711,0.9377700000000001,0.9308799999999999,0.93155,USD,-1.0,-1.0
2000-10-24,0.93143,0.93611,0.9305399999999999,0.93321,USD,-1.0,-1.0
2000-10-25,0.9338799999999999,0.93466,0.91953,0.92265,USD,-1.0,-1.0
2000-10-26,0.92309,0.9275399999999999,0.9169799999999999,0.92409,USD,-1.0,-1.0
2000-10-27,0.92443,0.94111,0.9239799999999999,0.93611,USD,-1.0,-1.0
2000-10-30,0.93722,0.95034,0.9354399999999999,0.9390000000000001,USD,-1.0,-1.0
2000-10-31,0.93789,0.94734,0.93399,0.9462299999999999,USD,-1.0,-1.0
2000-11-01,0.94634,0.9600200000000001,0.94411,0.9594600000000001,USD,-1.0,-1.0
2000-11-02,0.9597899999999999,0.9658,0.9534600000000001,0.9587899999999999,USD,-1.0,-1.0
2000-11-03,0.9574600000000001,0.98093,0.9554600000000001,0.9641299999999999,USD,-1.0,-1.0
2000-11-06,0.96547,0.97236,0.95368,0.9589,USD,-1.0,-1.0
2000-11-07,0.9648,0.96536,0.95557,0.9597899999999999,USD,-1.0,-1.0
2000-11-08,0.9579,0.96836,0.9489,0.95257,USD,-1.0,-1.0
2000-11-09,0.95357,0.96625,0.9491200000000001,0.96447,USD,-1.0,-1.0
2000-11-10,0.96536,0.9695799999999999,0.9577899999999999,0.95957,USD,-1.0,-1.0
2000-11-13,0.9600200000000001,0.96536,0.95568,0.95857,USD,-1.0,-1.0
2000-11-14,0.95857,0.9597899999999999,0.95234,0.95457,USD,-1.0,-1.0
2000-11-15,0.9552299999999999,0.9618,0.9527899999999999,0.9554600000000001,USD,-1.0,-1.0
2000-11-16,0.95535,0.9579,0.94834,0.94901,USD,-1.0,-1.0
2000-11-17,0.94901,0.9551200000000001,0.94378,0.94389,USD,-1.0,-1.0
2000-11-20,0.9452299999999999,0.9475600000000001,0.9424399999999999,0.94578,USD,-1.0,-1.0
2000-11-21,0.94689,0.9502299999999999,0.93711,0.9390000000000001,USD,-1.0,-1.0
2000-11-22,0.93922,0.9446700000000001,0.93655,0.9404399999999999,USD,-1.0,-1.0
2000-11-23,0.9393299999999999,0.9413299999999999,0.9333299999999999,0.9338799999999999,USD,-1.0,-1.0
2000-11-24,0.93455,0.9413299999999999,0.9324399999999999,0.9353299999999999,USD,-1.0,-1.0
2000-11-27,0.93455,0.94901,0.9334399999999999,0.94834,USD,-1.0,-1.0
2000-11-28,0.9476700000000001,0.9551200000000001,0.94678,0.9534600000000001,USD,-1.0,-1.0
2000-11-29,0.9537899999999999,0.9638,0.95257,0.9552299999999999,USD,-1.0,-1.0
2000-11-30,0.95557,0.9724700000000001,0.9539,0.9705799999999999,USD,-1.0,-1.0
2000-12-01,0.9708,0.9781200000000001,0.9683700000000001,0.97745,USD,-1.0,-1.0
2000-12-04,0.97856,0.99274,0.9747899999999999,0.98764,USD,-1.0,-1.0
2000-12-05,0.98919,0.98919,0.9778899999999999,0.9798899999999999,USD,-1.0,-1.0
2000-12-06,0.98255,0.99185,0.9771200000000001,0.9913,USD,-1.0,-1.0
2000-12-07,0.99174,0.9989399999999999,0.98587,0.9888600000000001,USD,-1.0,-1.0
2000-12-08,0.99108,0.99141,0.98144,0.98244,USD,-1.0,-1.0
2000-12-11,0.98188,0.98565,0.9740200000000001,0.9759,USD,-1.0,-1.0
2000-12-12,0.97446,0.9829899999999999,0.9736799999999999,0.9792200000000001,USD,-1.0,-1.0
2000-12-13,0.9787799999999999,0.9813299999999999,0.96936,0.97424,USD,-1.0,-1.0
2000-12-14,0.97446,0.9899700000000001,0.9737899999999999,0.9888600000000001,USD,-1.0,-1.0
2000-12-15,0.9889700000000001,1.00104,0.9889700000000001,0.9962799999999999,USD,-1.0,-1.0
2000-12-18,0.99495,1.00271,0.9924,0.99384,USD,-1.0,-1.0
2000-12-19,0.99384,0.9975,0.9870899999999999,0.9934,USD,-1.0,-1.0
2000-12-20,0.99429,1.0100200000000001,0.99429,1.00957,USD,-1.0,0.0
2000-12-21,1.01068,1.0194299999999998,1.00714,1.01611,USD,-1.0,0.0
2000-12-22,1.01655,1.02918,1.01655,1.02663,USD,-1.0,0.0
2000-12-26,1.02929,1.03383,1.02929,1.0336100000000001,USD,-1.0,0.0
2000-12-27,1.03494,1.03826,1.03095,1.03417,USD,-1.0,0.0
2000-12-28,1.0339399999999999,1.0356100000000001,1.0276299999999998,1.03195,USD,-1.0,0.0
2000-12-29,1.03284,1.0445799999999998,1.03151,1.04436,USD,-1.0,0.0
2001-01-02,1.04535,1.0561,1.0434700000000001,1.05433,USD,-1.0,0.0
2001-01-03,1.05654,1.06352,1.02996,1.0322799999999999,USD,-1.0,0.0
2001-01-04,1.03129,1.0571,1.02874,1.0549899999999999,USD,-1.0,0.0
2001-01-05,1.05433,1.0650700000000002,1.05067,1.06263,USD,-1.0,0.0
2001-01-08,1.06341,1.06463,1.05067,1.0548799999999998,USD,-1.0,0.0
2001-01-09,1.05355,1.05355,1.04159,1.0475700000000001,USD,-1.0,0.0
2001-01-10,1.0479,1.05056,1.0407,1.04214,USD,-1.0,0.0
2001-01-11,1.0418100000000001,1.06009,1.03882,1.05588,USD,-1.0,0.0
2001-01-12,1.0567600000000001,1.06297,1.05045,1.05444,USD,-1.0,0.0
2001-01-15,1.05643,1.05643,1.04436,1.04502,USD,-1.0,0.0
2001-01-16,1.04657,1.05643,1.0397,1.04447,USD,-1.0,0.0
2001-01-17,1.04425,1.04846,1.03073,1.03682,USD,-1.0,0.0
2001-01-18,1.03693,1.05001,1.03693,1.04768,USD,-1.0,0.0
2001-01-19,1.0486799999999998,1.0541,1.03572,1.03627,USD,1.0,0.0
2001-01-22,1.03738,1.04225,1.02829,1.0404799999999998,USD,1.0,0.0
2001-01-23,1.04126,1.0481200000000002,1.03926,1.0413700000000001,USD,1.0,0.0
2001-01-24,1.04026,1.04126,1.0222,1.0242,USD,1.0,0.0
2001-01-25,1.02331,1.02519,1.0109,1.02187,USD,1.0,0.0
2001-01-26,1.02431,1.0331700000000001,1.0201,1.02464,USD,1.0,0.0
2001-01-29,1.02342,1.0273,1.01755,1.01844,USD,1.0,1.0
2001-01-30,1.01821,1.02896,1.01389,1.02785,USD,1.0,1.0
2001-01-31,1.02785,1.0366,1.02641,1.03494,USD,1.0,1.0
2001-02-01,1.0372700000000001,1.04724,1.0372700000000001,1.04436,USD,1.0,1.0
2001-02-02,1.04414,1.04447,1.03306,1.03649,USD,1.0,1.0
2001-02-05,1.0377100000000001,1.0466799999999998,1.0372700000000001,1.04092,USD,1.0,1.0
2001-02-06,1.0404799999999998,1.04126,1.02929,1.03106,USD,1.0,1.0
2001-02-07,1.0311700000000001,1.0366,1.02652,1.03195,USD,1.0,1.0
2001-02-08,1.03051,1.03129,1.01434,1.01744,USD,1.0,1.0
2001-02-09,1.01766,1.02796,1.01245,1.02685,USD,1.0,1.0
2001-02-12,1.02597,1.0342799999999999,1.02519,1.03239,USD,1.0,1.0
2001-02-13,1.03239,1.03439,1.01655,1.0203200000000001,USD,1.0,1.0
2001-02-14,1.01999,1.02209,1.01589,1.0186600000000001,USD,1.0,1.0
2001-02-15,1.01799,1.0191,1.0006,1.00127,USD,1.0,1.0
2001-02-16,1.00215,1.01711,1.00138,1.01545,USD,1.0,1.0
2001-02-19,1.0119,1.0235299999999998,1.0109,1.0208700000000002,USD,1.0,1.0
2001-02-20,1.02121,1.02442,1.00315,1.00825,USD,1.0,1.0
2001-02-21,1.01024,1.01755,1.0037,1.00658,USD,1.0,1.0
2001-02-22,1.0066899999999999,1.01179,0.99916,1.00304,USD,1.0,1.0
2001-02-23,1.0026,1.02043,1.0003799999999998,1.01833,USD,1.0,1.0
2001-02-26,1.0167700000000002,1.01777,1.00603,1.0100200000000001,USD,1.0,1.0
2001-02-27,1.01068,1.01999,1.00658,1.016,USD,1.0,1.0
2001-02-28,1.0162200000000001,1.02575,1.01545,1.0227600000000001,USD,1.0,1.0
2001-03-01,1.02298,1.03305,1.02298,1.03272,USD,1.0,1.0
2001-03-02,1.03405,1.03903,1.03172,1.03538,USD,1.0,1.0
2001-03-05,1.03626,1.04025,1.02862,1.03062,USD,1.0,1.0
2001-03-06,1.03239,1.03493,1.02541,1.03449,USD,1.0,1.0
2001-03-07,1.03471,1.03759,1.02663,1.0290700000000002,USD,1.0,1.0
2001-03-08,1.03183,1.03482,1.0276299999999998,1.03217,USD,1.0,1.0
2001-03-09,1.03405,1.0384799999999998,1.0290700000000002,1.03305,USD,1.0,1.0
2001-03-12,1.0322799999999999,1.03516,1.02586,1.02807,USD,1.0,1.0
2001-03-13,1.02829,1.0304,1.01168,1.0127899999999999,USD,1.0,1.0
2001-03-14,1.01368,1.0203200000000001,1.00604,1.0077,USD,1.0,1.0
2001-03-15,1.0098,1.0108,0.99198,0.99751,USD,1.0,1.0
2001-03-16,0.99751,0.99774,0.9868899999999999,0.99231,USD,1.0,1.0
2001-03-19,0.9934200000000001,0.9987299999999999,0.98954,0.99497,USD,1.0,1.0
2001-03-20,0.9953,1.0065899999999999,0.99497,1.00615,USD,1.0,1.0
2001-03-21,1.00571,1.01058,0.9894299999999999,0.99198,USD,1.0,1.0
2001-03-22,0.9917600000000001,0.9930899999999999,0.97836,0.98356,USD,1.0,1.0
2001-03-23,0.98345,0.99364,0.98013,0.9848899999999999,USD,1.0,1.0
2001-03-26,0.9901,0.99364,0.9889899999999999,0.99275,USD,1.0,1.0
2001-03-27,0.99154,0.9963,0.98567,0.9894299999999999,USD,1.0,1.0
2001-03-28,0.9837899999999999,0.9912,0.98013,0.98201,USD,1.0,1.0
2001-03-29,0.9817899999999999,0.98445,0.97482,0.9778100000000001,USD,1.0,1.0
2001-03-30,0.97736,0.98224,0.96995,0.97382,USD,1.0,1.0
2001-04-02,0.9698399999999999,0.9788,0.96806,0.9747100000000001,USD,1.0,1.0
2001-04-03,0.9747100000000001,0.99475,0.97404,0.9925299999999999,USD,1.0,1.0
2001-04-04,0.9930899999999999,1.00261,0.98965,0.99951,USD,1.0,1.0
2001-04-05,0.9991700000000001,1.00681,0.9904299999999999,0.9930899999999999,USD,1.0,1.0
2001-04-06,0.99187,1.00239,0.98855,0.99984,USD,1.0,1.0
