date,px_open,px_high,px_low,px_last,currency,crossover_signal,countertrend_signal
2017-07-27,49.58,50.13,49.12,49.93,USD,-1.0,-1.0
2017-07-28,50.06,50.71,49.74,50.61,USD,-1.0,-1.0
2017-07-31,50.75,51.32,50.07,51.08,USD,-1.0,-1.0
2017-08-01,51.12,51.34,49.25,50.05,USD,-1.0,-1.0
2017-08-02,49.68,50.55,49.43,50.49,USD,-1.0,-1.0
2017-08-03,50.49,50.86,49.66,49.92,USD,-1.0,-1.0
2017-08-04,49.84,50.54,49.38,50.48,USD,-1.0,-1.0
2017-08-07,50.49,50.63,49.42,50.28,USD,-1.0,-1.0
2017-08-08,50.2,50.69,49.74,50.06,USD,-1.0,-1.0
2017-08-09,49.89,50.62,49.78,50.46,USD,-1.0,-1.0
2017-08-10,50.58,51.13,49.22,49.47,USD,-1.0,-1.0
2017-08-11,49.4,49.87,48.85,49.7,USD,-1.0,-1.0
2017-08-14,49.67,50.05,48.29,48.45,USD,-1.0,-1.0
2017-08-15,48.35,48.77,47.87,48.41,USD,-1.0,-1.0
2017-08-16,48.58,48.86,47.51,47.63,USD,-1.0,-1.0
2017-08-17,47.65,48.04,47.3,47.94,USD,-1.0,-1.0
2017-08-18,47.78,49.62,47.63,49.39,USD,-1.0,-1.0
2017-08-21,49.6,49.63,47.88,48.23,USD,-1.0,-1.0
2017-08-22,48.31,48.9,48.05,48.5,USD,-1.0,-1.0
2017-08-23,48.31,49.18,48.2,49.09,USD,-1.0,-1.0
2017-08-24,49.04,49.11,47.72,48.1,USD,-1.0,-1.0
2017-08-25,48.29,48.58,48.06,48.54,USD,-1.0,-1.0
2017-08-28,48.56,48.88,46.8,47.22,USD,-1.0,-1.0
2017-08-29,47.52,47.62,46.4,47.09,USD,-1.0,-1.0
2017-08-30,46.96,47.38,46.48,46.61,USD,-1.0,-1.0
2017-08-31,46.6,48.14,46.22,47.89,USD,-1.0,-1.0
2017-09-01,47.74,48.02,47.21,47.95,USD,-1.0,-1.0
2017-09-04,,,,,USD,-1.0,-1.0
2017-09-05,47.94,49.67,48.02,49.34,USD,-1.0,-1.0
2017-09-06,49.27,50.11,49.2,49.85,USD,-1.0,-1.0
2017-09-07,49.83,50.02,49.31,49.78,USD,-1.0,-1.0
2017-09-08,49.78,49.95,47.93,48.15,USD,-1.0,-1.0
2017-09-11,48.25,48.95,47.66,48.75,USD,-1.0,-1.0
2017-09-12,48.8,49.12,48.4,48.91,USD,-1.0,-1.0
2017-09-13,49.02,50.09,48.8,49.99,USD,-1.0,1.0
2017-09-14,50.0,51.21,49.84,50.59,USD,-1.0,1.0
2017-09-15,50.42,50.83,50.1,50.59,USD,-1.0,1.0
2017-09-18,50.55,51.04,49.88,50.61,USD,-1.0,1.0
2017-09-19,50.61,51.13,50.02,50.18,USD,-1.0,1.0
2017-09-20,50.54,51.36,50.45,51.12,USD,-1.0,1.0
2017-09-21,51.15,51.24,50.49,50.98,USD,-1.0,1.0
2017-09-22,51.16,51.21,50.71,51.09,USD,-1.0,1.0
2017-09-25,51.11,52.72,50.82,52.66,USD,-1.0,1.0
2017-09-26,52.56,52.87,51.86,52.32,USD,-1.0,1.0
2017-09-27,52.53,52.78,52.07,52.58,USD,-1.0,1.0
2017-09-28,52.49,53.31,51.65,52.0,USD,-1.0,1.0
2017-09-29,52.02,52.21,51.68,52.11,USD,-1.0,1.0
2017-10-02,52.08,52.15,50.49,51.01,USD,-1.0,1.0
2017-10-03,51.02,51.16,50.56,50.85,USD,-1.0,1.0
2017-10-04,50.58,51.1,50.18,50.4,USD,-1.0,1.0
2017-10-05,50.3,51.65,50.27,51.22,USD,-1.0,1.0
2017-10-06,51.18,51.25,49.51,49.71,USD,-1.0,1.0
2017-10-09,49.67,50.21,49.55,50.0,USD,-1.0,1.0
2017-10-10,49.97,51.49,49.96,51.35,USD,-1.0,1.0
2017-10-11,51.37,51.85,51.04,51.73,USD,-1.0,1.0
2017-10-12,51.43,51.56,50.57,51.03,USD,-1.0,1.0
2017-10-13,51.16,52.16,51.13,51.88,USD,-1.0,1.0
2017-10-16,51.86,52.81,51.78,52.31,USD,-1.0,1.0
2017-10-17,52.37,52.69,51.64,52.32,USD,-1.0,1.0
2017-10-18,52.38,52.77,52.13,52.48,USD,-1.0,1.0
2017-10-19,52.49,52.61,51.5,51.72,USD,-1.0,1.0
2017-10-20,51.85,52.17,51.13,51.9,USD,-1.0,1.0
2017-10-23,52.14,52.37,51.74,51.96,USD,-1.0,1.0
2017-10-24,51.95,52.69,51.61,52.54,USD,-1.0,1.0
2017-10-25,52.63,52.64,51.95,52.25,USD,-1.0,1.0
2017-10-26,52.26,52.93,51.97,52.71,USD,1.0,1.0
2017-10-27,52.87,54.27,52.32,53.97,USD,1.0,1.0
2017-10-30,54.23,54.53,53.82,54.22,USD,1.0,1.0
2017-10-31,54.15,54.92,54.0,54.45,USD,1.0,1.0
2017-11-01,54.72,55.29,53.96,54.37,USD,1.0,1.0
2017-11-02,54.35,54.91,54.06,54.61,USD,1.0,1.0
2017-11-03,54.8,55.83,54.47,55.71,USD,1.0,1.0
2017-11-06,56.04,57.68,55.73,57.42,USD,1.0,0.0
2017-11-07,57.34,57.76,56.9,57.27,USD,1.0,0.0
2017-11-08,57.03,57.99,56.48,56.88,USD,1.0,0.0
2017-11-09,56.92,57.6,56.76,57.24,USD,1.0,0.0
2017-11-10,57.09,57.42,56.62,56.81,USD,1.0,0.0
2017-11-13,56.97,57.22,56.37,56.83,USD,1.0,0.0
2017-11-14,56.79,56.84,54.88,55.77,USD,1.0,0.0
2017-11-15,55.13,55.63,54.95,55.4,USD,1.0,0.0
2017-11-16,55.37,55.69,55.0,55.21,USD,1.0,0.0
2017-11-17,55.32,56.75,55.25,56.62,USD,1.0,0.0
2017-11-20,56.76,56.83,55.64,56.16,USD,1.0,0.0
2017-11-21,56.12,56.96,56.06,56.57,USD,1.0,0.0
2017-11-22,56.86,57.88,56.77,57.75,USD,1.0,0.0
2017-11-23,,,,,USD,1.0,0.0
2017-11-24,57.78,58.78,58.09,58.68,USD,1.0,0.0
2017-11-27,58.68,58.72,57.29,57.84,USD,1.0,0.0
2017-11-28,57.59,57.84,57.16,57.72,USD,1.0,0.0
2017-11-29,57.46,58.03,56.49,57.04,USD,1.0,0.0
2017-11-30,57.15,57.71,56.56,57.14,USD,1.0,0.0
2017-12-01,57.16,58.61,57.03,58.09,USD,1.0,0.0
2017-12-04,58.05,58.07,57.09,57.21,USD,1.0,0.0
2017-12-05,57.22,57.65,56.82,57.35,USD,1.0,0.0
2017-12-06,57.19,57.3,55.61,55.7,USD,1.0,0.0
2017-12-07,55.74,56.52,55.56,56.43,USD,1.0,0.0
2017-12-08,56.39,57.52,56.28,57.1,USD,1.0,0.0
2017-12-11,56.99,57.81,56.65,57.72,USD,1.0,0.0
2017-12-12,57.75,58.29,56.59,56.88,USD,1.0,0.0
2017-12-13,57.19,57.56,56.29,56.34,USD,1.0,0.0
2017-12-14,56.44,56.96,55.83,56.78,USD,1.0,0.0
2017-12-15,56.89,57.23,56.68,57.04,USD,1.0,0.0
2017-12-18,57.11,57.51,56.56,56.9,USD,1.0,0.0
2017-12-19,57.04,57.37,56.9,57.2,USD,1.0,0.0
2017-12-20,57.29,57.75,57.08,57.72,USD,1.0,0.0
2017-12-21,57.65,58.01,57.26,57.99,USD,1.0,0.0
2017-12-22,57.84,58.13,57.5,58.1,USD,1.0,0.0
2017-12-26,58.03,59.63,57.95,59.59,USD,1.0,0.0
2017-12-27,59.41,59.55,58.95,59.26,USD,1.0,0.0
2017-12-28,59.15,59.56,59.06,59.46,USD,1.0,0.0
2017-12-29,59.53,60.13,59.44,60.04,USD,1.0,0.0
2018-01-02,59.82,60.36,59.72,59.99,USD,1.0,0.0
2018-01-03,60.01,61.58,59.9,61.24,USD,1.0,0.0
2018-01-04,61.57,61.82,61.2,61.62,USD,1.0,0.0
2018-01-05,61.51,61.65,60.7,61.05,USD,1.0,0.0
2018-01-08,61.22,61.58,60.95,61.34,USD,1.0,0.0
2018-01-09,61.53,63.08,61.41,62.56,USD,1.0,0.0
2018-01-10,63.01,63.27,62.69,63.17,USD,1.0,0.0
2018-01-11,63.1,64.36,63.03,63.4,USD,1.0,0.0
2018-01-12,63.17,64.09,62.66,63.89,USD,1.0,0.0
2018-01-15,,,,,USD,1.0,0.0
2018-01-16,64.02,64.48,62.99,63.33,USD,1.0,0.0
2018-01-17,63.49,63.76,62.91,63.56,USD,1.0,0.0
2018-01-18,63.66,63.94,63.07,63.54,USD,1.0,0.0
2018-01-19,63.34,63.37,62.45,62.97,USD,1.0,0.0
2018-01-22,63.21,63.73,62.77,63.09,USD,1.0,0.0
2018-01-23,63.4,64.39,63.22,63.98,USD,1.0,0.0
2018-01-24,63.93,65.55,63.85,65.11,USD,1.0,0.0
2018-01-25,65.38,66.15,64.59,65.01,USD,1.0,0.0
2018-01-26,64.76,65.85,64.42,65.64,USD,1.0,0.0
2018-01-29,65.68,65.96,64.49,65.06,USD,1.0,0.0
2018-01-30,65.03,65.06,63.41,64.01,USD,1.0,0.0
2018-01-31,63.54,64.45,63.19,64.24,USD,1.0,0.0
2018-02-01,64.27,65.75,64.14,65.3,USD,1.0,0.0
2018-02-02,65.49,65.8,63.98,64.95,USD,1.0,0.0
2018-02-05,64.61,64.9,62.94,63.66,USD,1.0,0.0
2018-02-06,62.95,63.8,62.64,62.91,USD,1.0,0.0
2018-02-07,63.44,63.69,60.79,61.32,USD,1.0,0.0
2018-02-08,61.23,61.62,59.81,60.69,USD,1.0,1.0
2018-02-09,59.97,60.31,57.63,58.75,USD,1.0,1.0
2018-02-12,58.67,60.37,58.65,58.84,USD,1.0,1.0
2018-02-13,58.9,59.28,57.95,58.74,USD,1.0,1.0
2018-02-14,58.53,60.44,57.76,60.14,USD,1.0,1.0
2018-02-15,60.25,61.17,59.27,60.87,USD,1.0,1.0
2018-02-16,60.98,61.52,60.42,61.21,USD,1.0,1.0
2018-02-19,,,,,USD,1.0,1.0
2018-02-20,61.16,62.26,61.11,61.43,USD,1.0,1.0
2018-02-21,61.27,61.5,60.57,61.32,USD,1.0,1.0
2018-02-22,60.98,62.72,60.4,62.4,USD,1.0,1.0
2018-02-23,62.24,63.36,61.97,63.18,USD,1.0,1.0
2018-02-26,63.23,63.87,62.69,63.54,USD,1.0,1.0
2018-02-27,63.69,63.71,62.28,62.64,USD,1.0,1.0
2018-02-28,62.42,63.07,61.0,61.28,USD,1.0,1.0
2018-03-01,61.19,61.47,59.83,60.64,USD,1.0,1.0
2018-03-02,60.98,61.24,59.78,60.89,USD,1.0,1.0
2018-03-05,61.19,62.42,60.74,62.21,USD,1.0,1.0
2018-03-06,62.22,62.91,61.81,62.24,USD,1.0,1.0
2018-03-07,61.94,62.22,60.23,60.79,USD,1.0,1.0
2018-03-08,60.97,61.04,59.6,59.77,USD,1.0,1.0
2018-03-09,59.92,61.82,59.79,61.68,USD,1.0,1.0
2018-03-12,61.74,61.97,60.32,61.0,USD,1.0,1.0
2018-03-13,61.01,61.61,59.92,60.36,USD,1.0,1.0
2018-03-14,60.52,60.97,59.76,60.61,USD,1.0,1.0
2018-03-15,60.6,61.18,60.47,60.83,USD,1.0,1.0
2018-03-16,60.83,62.18,60.72,61.98,USD,1.0,1.0
2018-03-19,61.87,61.99,61.0,61.7,USD,1.0,1.0
2018-03-20,61.74,63.44,61.72,63.03,USD,1.0,1.0
2018-03-21,63.21,65.03,63.07,64.65,USD,1.0,1.0
2018-03-22,64.98,65.21,63.63,63.79,USD,1.0,1.0
2018-03-23,63.77,65.47,63.6,65.35,USD,1.0,1.0
2018-03-26,65.37,66.02,64.56,65.03,USD,1.0,1.0
2018-03-27,65.01,65.88,64.01,64.73,USD,1.0,1.0
2018-03-28,64.18,64.61,63.21,63.86,USD,1.0,1.0
2018-03-29,64.17,64.74,63.65,64.42,USD,1.0,1.0
2018-04-02,64.39,64.9,62.3,62.51,USD,1.0,1.0
2018-04-03,62.39,63.35,62.36,63.0,USD,1.0,1.0
2018-04-04,63.08,63.13,61.56,62.86,USD,1.0,1.0
2018-04-05,63.09,63.61,62.56,63.03,USD,1.0,1.0
2018-04-06,63.19,63.28,61.32,61.56,USD,1.0,1.0
2018-04-09,61.5,63.1,61.43,62.91,USD,1.0,1.0
2018-04-10,62.79,65.33,62.69,64.99,USD,1.0,1.0
2018-04-11,65.06,66.91,64.63,66.28,USD,1.0,1.0
2018-04-12,66.22,66.79,65.47,66.53,USD,1.0,1.0
2018-04-13,66.64,67.22,66.17,66.85,USD,1.0,0.0
2018-04-16,66.7,67.2,65.6,65.69,USD,1.0,0.0
2018-04-17,65.89,66.22,65.04,65.99,USD,1.0,0.0
2018-04-18,66.15,68.36,66.03,67.92,USD,1.0,0.0
2018-04-19,68.2,69.0,67.44,67.74,USD,1.0,0.0
