date,px_open,px_high,px_low,px_last,currency,crossover_signal,countertrend_signal
2000-03-21,60.625,60.78125,60.4375,60.78125,USD,0.0,0.0
2000-03-22,60.78125,60.875,60.625,60.75,USD,0.0,0.0
2000-03-23,60.78125,61.40625,60.6875,61.0625,USD,0.0,0.0
2000-03-24,61.09375,61.1875,60.40625,60.40625,USD,0.0,0.0
2000-03-27,60.40625,60.53125,60.125,60.4375,USD,0.0,0.0
2000-03-28,60.5625,60.65625,60.28125,60.46875,USD,0.0,0.0
2000-03-29,60.53125,60.625,60.3125,60.4375,USD,0.0,0.0
2000-03-30,60.4375,61.1875,60.34375,61.15625,USD,0.0,0.0
2000-03-31,61.1875,61.5625,60.96875,61.46875,USD,0.0,0.0
2000-04-03,61.53125,61.5625,61.21875,61.53125,USD,0.0,0.0
2000-04-04,61.5625,62.78125,61.40625,62.09375,USD,0.0,0.0
2000-04-05,61.9375,62.53125,61.625,61.90625,USD,0.0,0.0
2000-04-06,61.96875,62.03125,61.59375,62.0,USD,0.0,0.0
2000-04-07,62.0,62.59375,61.75,62.5,USD,0.0,0.0
2000-04-10,62.53125,62.75,62.3125,62.5,USD,0.0,0.0
2000-04-11,62.53125,62.84375,61.65625,61.875,USD,0.0,0.0
2000-04-12,61.9375,61.96875,61.21875,61.5,USD,0.0,0.0
2000-04-13,61.5,61.84375,61.1875,61.8125,USD,0.0,0.0
2000-04-14,61.78125,62.03125,61.34375,61.9375,USD,0.0,0.0
2000-04-17,62.03125,62.375,61.03125,61.125,USD,0.0,0.0
2000-04-18,61.0625,61.34375,60.75,61.09375,USD,0.0,0.0
2000-04-19,61.09375,61.6875,60.9375,61.65625,USD,0.0,0.0
2000-04-20,61.6875,61.875,61.46875,61.6875,USD,0.0,0.0
2000-04-24,61.6875,61.96875,61.40625,61.4375,USD,0.0,0.0
2000-04-25,61.46875,61.46875,61.03125,61.0625,USD,0.0,0.0
2000-04-26,61.03125,61.34375,60.875,60.96875,USD,0.0,0.0
2000-04-27,60.96875,61.25,60.40625,60.5625,USD,0.0,0.0
2000-04-28,60.59375,60.96875,60.28125,60.75,USD,0.0,0.0
2000-05-01,60.71875,60.9375,60.5625,60.6875,USD,0.0,0.0
2000-05-02,60.65625,60.6875,60.25,60.28125,USD,0.0,0.0
2000-05-03,60.28125,60.4375,59.5625,59.625,USD,0.0,0.0
2000-05-04,59.625,59.6875,59.0,59.03125,USD,0.0,0.0
2000-05-05,59.03125,59.375,58.59375,58.875,USD,0.0,0.0
2000-05-08,58.9375,59.0625,58.40625,58.4375,USD,0.0,0.0
2000-05-09,58.4375,58.8125,58.375,58.78125,USD,0.0,0.0
2000-05-10,58.75,59.34375,58.71875,59.1875,USD,0.0,0.0
2000-05-11,59.1875,59.5,58.875,59.28125,USD,0.0,0.0
2000-05-12,59.28125,59.59375,58.625,58.8125,USD,0.0,0.0
2000-05-15,58.8125,59.375,58.75,59.1875,USD,0.0,0.0
2000-05-16,59.21875,59.71875,59.1875,59.46875,USD,0.0,0.0
2000-05-17,59.46875,59.59375,58.90625,59.125,USD,0.0,0.0
2000-05-18,59.09375,59.21875,58.4375,58.53125,USD,0.0,0.0
2000-05-19,58.53125,58.8125,58.34375,58.6875,USD,0.0,0.0
2000-05-22,58.75,59.40625,58.59375,59.125,USD,0.0,0.0
2000-05-23,59.0625,59.125,58.8125,59.09375,USD,0.0,0.0
2000-05-24,59.125,59.3125,58.84375,58.9375,USD,0.0,0.0
2000-05-25,58.9375,59.6875,58.75,59.65625,USD,0.0,0.0
2000-05-26,59.625,60.0625,59.4375,59.9375,USD,0.0,0.0
2000-05-29,,,,,USD,0.0,0.0
2000-05-30,59.90625,59.96875,59.5625,59.59375,USD,0.0,0.0
2000-05-31,59.625,60.3125,59.59375,60.1875,USD,0.0,0.0
2000-06-01,60.1875,60.96875,60.15625,60.6875,USD,0.0,0.0
2000-06-02,60.6875,61.84375,60.65625,60.8125,USD,0.0,0.0
2000-06-05,60.75,61.09375,60.71875,61.03125,USD,0.0,0.0
2000-06-06,61.03125,61.0625,60.5625,61.03125,USD,0.0,0.0
2000-06-07,61.03125,61.34375,60.71875,61.21875,USD,0.0,0.0
2000-06-08,61.21875,61.34375,60.75,61.3125,USD,0.0,0.0
2000-06-09,61.25,61.5625,61.03125,61.25,USD,0.0,0.0
2000-06-12,61.25,61.40625,61.15625,61.375,USD,0.0,0.0
2000-06-13,61.375,61.53125,60.78125,60.875,USD,0.0,0.0
2000-06-14,60.875,61.46875,60.625,61.25,USD,0.0,0.0
2000-06-15,61.25,61.375,60.9375,61.15625,USD,0.0,0.0
2000-06-16,61.125,61.65625,61.09375,61.5,USD,0.0,0.0
2000-06-19,61.5625,61.59375,61.25,61.34375,USD,0.0,0.0
2000-06-20,61.34375,61.78125,61.1875,61.25,USD,0.0,0.0
2000-06-21,61.25,61.3125,60.71875,60.8125,USD,0.0,0.0
2000-06-22,60.78125,60.96875,60.625,60.78125,USD,0.0,0.0
2000-06-23,60.78125,60.90625,60.3125,60.40625,USD,0.0,0.0
2000-06-26,60.375,60.75,60.28125,60.71875,USD,0.0,0.0
2000-06-27,60.75,60.96875,60.625,60.9375,USD,0.0,0.0
2000-06-28,60.9375,61.09375,60.53125,60.71875,USD,0.0,-1.0
2000-06-29,60.75,61.46875,60.75,61.375,USD,0.0,-1.0
2000-06-30,61.40625,61.5625,61.25,61.28125,USD,0.0,-1.0
2000-07-03,61.21875,61.625,61.03125,61.5,USD,0.0,-1.0
2000-07-04,,,,,USD,0.0,-1.0
2000-07-05,61.5,61.8125,61.40625,61.5,USD,0.0,-1.0
2000-07-06,61.53125,61.59375,61.09375,61.1875,USD,0.0,-1.0
2000-07-07,61.15625,61.71875,61.0625,61.46875,USD,0.0,-1.0
2000-07-10,61.46875,61.53125,61.1875,61.40625,USD,0.0,-1.0
2000-07-11,61.40625,61.5625,61.3125,61.40625,USD,0.0,-1.0
2000-07-12,61.40625,61.5,61.21875,61.40625,USD,0.0,-1.0
2000-07-13,61.40625,62.0,61.375,61.96875,USD,0.0,-1.0
2000-07-14,62.0,62.21875,61.34375,61.40625,USD,0.0,-1.0
2000-07-17,61.34375,61.5625,60.84375,61.0,USD,0.0,-1.0
2000-07-18,60.96875,61.25,60.875,61.03125,USD,0.0,-1.0
2000-07-19,61.03125,61.125,60.8125,61.0,USD,0.0,1.0
2000-07-20,60.96875,62.0,60.96875,62.0,USD,0.0,1.0
2000-07-21,62.0,62.34375,61.84375,62.125,USD,0.0,1.0
2000-07-24,62.125,62.21875,61.84375,61.96875,USD,0.0,1.0
2000-07-25,61.9375,62.1875,61.90625,62.03125,USD,0.0,1.0
2000-07-26,62.03125,62.1875,61.9375,61.96875,USD,0.0,1.0
2000-07-27,61.96875,62.5,61.71875,62.28125,USD,0.0,1.0
2000-07-28,62.28125,62.34375,61.84375,62.15625,USD,0.0,1.0
2000-07-31,62.125,62.15625,61.875,62.0625,USD,0.0,1.0
2000-08-01,62.03125,62.40625,62.03125,62.3125,USD,0.0,1.0
2000-08-02,62.3125,62.46875,61.96875,62.34375,USD,0.0,1.0
2000-08-03,62.375,62.625,62.25,62.5625,USD,0.0,1.0
2000-08-04,62.5625,62.90625,62.375,62.75,USD,0.0,1.0
2000-08-07,62.78125,62.8125,62.5,62.53125,USD,0.0,1.0
2000-08-08,62.53125,62.75,62.46875,62.75,USD,0.0,1.0
2000-08-09,62.75,62.84375,62.375,62.8125,USD,0.0,1.0
2000-08-10,62.78125,63.0625,62.6875,63.0,USD,0.0,0.0
2000-08-11,63.0,63.1875,62.625,62.75,USD,0.0,0.0
2000-08-14,62.75,62.96875,62.5625,62.9375,USD,0.0,0.0
2000-08-15,62.9375,63.03125,62.625,62.78125,USD,0.0,0.0
2000-08-16,62.8125,62.90625,62.5,62.625,USD,0.0,0.0
2000-08-17,62.59375,62.84375,62.53125,62.8125,USD,0.0,0.0
2000-08-18,62.8125,63.15625,62.78125,63.0,USD,0.0,0.0
2000-08-21,63.0,63.0625,62.78125,62.84375,USD,0.0,0.0
2000-08-22,62.84375,63.0,62.78125,62.90625,USD,0.0,0.0
2000-08-23,62.90625,63.3125,62.8125,63.1875,USD,0.0,0.0
2000-08-24,63.21875,63.4375,63.125,63.28125,USD,0.0,0.0
2000-08-25,63.28125,63.375,63.03125,63.21875,USD,0.0,0.0
2000-08-28,63.1875,63.28125,62.625,62.84375,USD,0.0,0.0
2000-08-29,62.8125,62.90625,62.5625,62.65625,USD,0.0,0.0
2000-08-30,62.71875,62.8125,62.46875,62.75,USD,0.0,0.0
2000-08-31,62.78125,63.28125,62.65625,63.1875,USD,0.0,0.0
2000-09-01,63.21875,63.59375,63.15625,63.28125,USD,0.0,0.0
2000-09-04,,,,,USD,0.0,0.0
2000-09-05,63.28125,63.34375,63.03125,63.3125,USD,0.0,0.0
2000-09-06,63.3125,63.3125,62.90625,63.0,USD,0.0,0.0
2000-09-07,63.0,63.15625,62.78125,62.84375,USD,0.0,0.0
2000-09-08,62.84375,63.09375,62.84375,63.03125,USD,0.0,0.0
2000-09-11,63.03125,63.03125,62.625,62.78125,USD,0.0,0.0
2000-09-12,62.75,62.96875,62.53125,62.6875,USD,0.0,0.0
2000-09-13,62.6875,62.90625,62.625,62.875,USD,0.0,0.0
2000-09-14,62.90625,63.09375,62.21875,62.375,USD,0.0,0.0
2000-09-15,62.375,62.40625,61.71875,61.84375,USD,0.0,1.0
2000-09-18,61.875,61.875,61.34375,61.5625,USD,0.0,1.0
2000-09-19,61.59375,61.8125,61.53125,61.71875,USD,0.0,1.0
2000-09-20,61.75,61.8125,61.40625,61.40625,USD,0.0,1.0
2000-09-21,61.46875,61.96875,61.34375,61.71875,USD,0.0,1.0
2000-09-22,61.9375,62.09375,61.625,61.75,USD,0.0,1.0
2000-09-25,61.78125,62.0,61.65625,61.875,USD,0.0,1.0
2000-09-26,61.875,62.1875,61.78125,62.15625,USD,0.0,1.0
2000-09-27,62.15625,62.21875,61.65625,61.875,USD,0.0,1.0
2000-09-28,61.875,62.125,61.84375,61.96875,USD,0.0,1.0
2000-09-29,62.0625,62.25,61.96875,62.0625,USD,0.0,1.0
2000-10-02,62.03125,62.09375,61.5625,61.71875,USD,0.0,1.0
2000-10-03,61.71875,61.8125,61.46875,61.5625,USD,0.0,1.0
2000-10-04,61.625,61.875,61.5,61.53125,USD,0.0,1.0
2000-10-05,61.5625,61.875,61.5,61.84375,USD,0.0,1.0
2000-10-06,61.875,62.40625,61.625,62.21875,USD,0.0,1.0
2000-10-09,,,,62.21875,USD,1.0,1.0
2000-10-10,62.28125,62.53125,62.0625,62.375,USD,1.0,1.0
2000-10-11,62.53125,62.625,62.28125,62.40625,USD,1.0,1.0
2000-10-12,62.34375,62.75,62.25,62.59375,USD,1.0,1.0
2000-10-13,62.625,62.78125,62.375,62.59375,USD,1.0,1.0
2000-10-16,62.53125,62.59375,62.375,62.5,USD,1.0,1.0
2000-10-17,62.5,63.0,62.40625,62.96875,USD,1.0,1.0
2000-10-18,62.96875,63.46875,62.84375,62.9375,USD,1.0,1.0
2000-10-19,62.875,63.28125,62.78125,63.0625,USD,1.0,1.0
2000-10-20,63.0625,63.4375,63.0,63.3125,USD,1.0,1.0
2000-10-23,63.3125,63.75,63.21875,63.6875,USD,1.0,0.0
2000-10-24,63.6875,63.6875,63.28125,63.4375,USD,1.0,0.0
2000-10-25,63.46875,63.625,63.0,63.125,USD,1.0,0.0
2000-10-26,63.09375,63.75,63.03125,63.21875,USD,1.0,0.0
2000-10-27,63.21875,63.4375,63.0,63.15625,USD,1.0,0.0
2000-10-30,63.15625,63.28125,63.0,63.125,USD,1.0,0.0
2000-10-31,63.125,63.3125,62.75,62.8125,USD,1.0,0.0
2000-11-01,62.8125,63.0,62.625,62.9375,USD,1.0,0.0
2000-11-02,62.90625,63.03125,62.8125,62.875,USD,1.0,0.0
2000-11-03,62.84375,63.03125,62.25,62.3125,USD,1.0,0.0
2000-11-06,62.3125,62.40625,61.96875,62.15625,USD,1.0,1.0
2000-11-07,62.21875,62.3125,61.9375,62.15625,USD,1.0,1.0
2000-11-08,62.28125,62.75,61.78125,62.3125,USD,1.0,1.0
2000-11-09,62.375,62.78125,62.34375,62.53125,USD,1.0,1.0
2000-11-10,62.46875,62.625,62.3125,62.40625,USD,1.0,1.0
2000-11-13,62.5625,62.8125,62.5,62.6875,USD,1.0,1.0
2000-11-14,62.6875,62.9375,62.40625,62.90625,USD,1.0,1.0
2000-11-15,62.875,63.28125,62.8125,63.21875,USD,1.0,1.0
2000-11-16,63.1875,63.4375,63.15625,63.375,USD,1.0,1.0
2000-11-17,63.40625,63.46875,63.0625,63.15625,USD,1.0,1.0
2000-11-20,63.125,63.4375,63.125,63.25,USD,1.0,1.0
2000-11-21,63.28125,63.5,63.125,63.375,USD,1.0,1.0
2000-11-22,63.46875,64.09375,63.375,64.0625,USD,1.0,0.0
2000-11-23,,,,,USD,1.0,0.0
2000-11-24,63.875,63.9375,63.6875,63.84375,USD,1.0,0.0
2000-11-27,63.6875,63.75,63.59375,63.6875,USD,1.0,0.0
2000-11-28,63.6875,64.0,63.5,63.875,USD,1.0,0.0
2000-11-29,63.875,64.125,63.65625,64.03125,USD,1.0,0.0
2000-11-30,64.03125,64.6875,64.03125,64.53125,USD,1.0,0.0
2000-12-01,64.375,64.4375,64.0625,64.1875,USD,1.0,0.0
2000-12-04,64.21875,64.46875,63.875,64.0625,USD,1.0,0.0
2000-12-05,63.9375,64.6875,63.875,64.59375,USD,1.0,0.0
2000-12-06,64.625,65.28125,64.5,65.125,USD,1.0,0.0
2000-12-07,65.125,65.375,64.75,65.21875,USD,1.0,0.0
2000-12-08,65.21875,65.4375,64.625,65.0,USD,1.0,0.0
2000-12-11,64.96875,65.09375,64.8125,64.96875,USD,1.0,0.0
2000-12-12,64.9375,65.0625,64.6875,65.03125,USD,1.0,0.0
2000-12-13,64.96875,65.5625,64.8125,65.4375,USD,1.0,0.0
2000-12-14,65.4375,66.0625,65.4375,65.71875,USD,1.0,0.0
2000-12-15,65.8125,65.96875,65.59375,65.875,USD,1.0,0.0
2000-12-18,65.8125,66.21875,65.71875,65.8125,USD,1.0,0.0
2000-12-19,65.75,65.875,65.4375,65.71875,USD,1.0,0.0
2000-12-20,65.6875,66.3125,65.625,66.09375,USD,1.0,0.0
2000-12-21,66.25,66.34375,65.78125,66.28125,USD,1.0,0.0
2000-12-22,66.1875,66.4375,65.96875,66.40625,USD,1.0,0.0
2000-12-26,66.40625,66.46875,65.8125,66.25,USD,1.0,0.0
2000-12-27,66.125,66.21875,65.75,65.90625,USD,1.0,0.0
2000-12-28,65.84375,66.09375,65.6875,65.875,USD,1.0,0.0
2000-12-29,65.84375,66.21875,65.71875,65.78125,USD,1.0,0.0
2001-01-02,65.75,66.875,65.75,66.8125,USD,1.0,0.0
2001-01-03,66.8125,67.25,65.4375,65.65625,USD,1.0,0.0
2001-01-04,65.53125,66.125,65.4375,66.09375,USD,1.0,0.0
2001-01-05,66.03125,66.5625,65.75,66.40625,USD,1.0,0.0
2001-01-08,66.4375,66.5,66.09375,66.40625,USD,1.0,0.0
2001-01-09,66.25,66.3125,65.84375,66.1875,USD,1.0,0.0
2001-01-10,66.1875,66.25,65.5625,65.71875,USD,1.0,0.0
2001-01-11,65.65625,65.84375,65.125,65.21875,USD,1.0,0.0
2001-01-12,65.28125,65.28125,64.625,64.6875,USD,1.0,1.0
2001-01-15,,,,,USD,1.0,1.0
2001-01-16,64.71875,65.03125,64.625,64.875,USD,1.0,1.0
2001-01-17,64.875,65.625,64.59375,65.4375,USD,1.0,1.0
2001-01-18,65.4375,65.9375,65.25,65.875,USD,1.0,1.0
2001-01-19,65.75,65.78125,65.125,65.21875,USD,1.0,1.0
2001-01-22,65.21875,65.21875,64.78125,64.875,USD,1.0,1.0
2001-01-23,64.90625,65.21875,64.46875,64.5,USD,1.0,1.0
2001-01-24,64.4375,64.78125,64.25,64.40625,USD,1.0,1.0
2001-01-25,64.4375,65.03125,64.125,64.71875,USD,1.0,1.0
2001-01-26,64.96875,65.03125,64.4375,64.625,USD,1.0,1.0
2001-01-29,64.625,64.78125,64.28125,64.40625,USD,1.0,1.0
2001-01-30,64.375,65.1875,64.3125,65.0625,USD,1.0,1.0
2001-01-31,65.0625,65.65625,65.03125,65.4375,USD,1.0,1.0
2001-02-01,65.59375,66.3125,65.53125,66.09375,USD,1.0,1.0
2001-02-02,66.0,66.1875,65.59375,65.65625,USD,1.0,1.0
2001-02-05,65.59375,66.03125,65.5625,65.8125,USD,1.0,1.0
2001-02-06,65.78125,65.96875,65.53125,65.59375,USD,1.0,1.0
2001-02-07,65.96875,65.9375,65.5,65.59375,USD,1.0,1.0
2001-02-08,65.5,65.75,65.21875,65.59375,USD,1.0,1.0
2001-02-09,65.65625,66.0625,65.53125,66.03125,USD,1.0,1.0
2001-02-12,66.0,66.03125,65.59375,65.65625,USD,1.0,1.0
2001-02-13,65.6875,66.0625,65.375,65.53125,USD,1.0,1.0
2001-02-14,65.59375,65.6875,65.25,65.40625,USD,1.0,1.0
2001-02-15,65.28125,65.34375,64.75,64.90625,USD,1.0,1.0
2001-02-16,65.0,65.34375,64.5,65.21875,USD,1.0,1.0
2001-02-19,,,,,USD,1.0,1.0
2001-02-20,65.3125,65.34375,64.90625,65.28125,USD,1.0,1.0
2001-02-21,65.21875,65.34375,64.78125,64.96875,USD,1.0,1.0
2001-02-22,65.03125,65.28125,64.71875,64.90625,USD,1.0,1.0
2001-02-23,64.8125,65.4375,64.6875,65.25,USD,1.0,1.0
2001-02-26,65.21875,65.65625,65.03125,65.5625,USD,1.0,1.0
2001-02-27,65.65625,66.40625,65.59375,66.3125,USD,1.0,1.0
2001-02-28,66.34375,66.59375,66.0625,66.40625,USD,1.0,1.0
2001-03-01,66.53125,66.9375,66.53125,66.8125,USD,1.0,1.0
2001-03-02,66.71875,66.96875,66.03125,66.0625,USD,1.0,1.0
2001-03-05,66.15625,66.1875,65.90625,66.09375,USD,1.0,1.0
2001-03-06,65.96875,66.40625,65.84375,65.96875,USD,1.0,1.0
2001-03-07,66.03125,66.65625,65.96875,66.5,USD,1.0,1.0
2001-03-08,66.5625,66.8125,66.4375,66.59375,USD,1.0,1.0
2001-03-09,66.625,66.78125,66.125,66.46875,USD,1.0,1.0
2001-03-12,66.5,66.8125,66.40625,66.5625,USD,1.0,1.0
2001-03-13,66.75,66.75,66.34375,66.4375,USD,1.0,1.0
2001-03-14,66.4375,67.125,66.4375,66.875,USD,1.0,0.0
2001-03-15,66.96875,67.1875,66.6875,66.9375,USD,1.0,0.0
2001-03-16,66.96875,67.40625,66.9375,67.1875,USD,1.0,0.0
2001-03-19,67.1875,67.1875,66.8125,66.875,USD,1.0,0.0
2001-03-20,66.9375,67.25,66.75,67.0625,USD,1.0,0.0
2001-03-21,67.25,67.375,66.96875,67.0625,USD,1.0,0.0
2001-03-22,67.0625,67.625,66.96875,67.40625,USD,1.0,0.0
2001-03-23,67.1875,67.21875,66.8125,66.9375,USD,1.0,0.0
2001-03-26,66.84375,66.875,66.34375,66.46875,USD,1.0,0.0
2001-03-27,66.40625,66.6875,65.5625,65.65625,USD,1.0,0.0
2001-03-28,65.6875,65.875,65.46875,65.59375,USD,1.0,1.0
2001-03-29,65.65625,65.8125,65.28125,65.53125,USD,1.0,1.0
2001-03-30,65.375,66.0,65.28125,65.6875,USD,1.0,1.0
2001-04-02,65.84375,65.875,65.34375,65.5,USD,1.0,1.0
2001-04-03,65.4375,65.71875,65.28125,65.59375,USD,1.0,1.0
2001-04-04,65.6875,65.75,65.28125,65.53125,USD,1.0,1.0
2001-04-05,65.59375,65.6875,65.28125,65.34375,USD,1.0,1.0
2001-04-06,65.3125,66.125,65.28125,66.0,USD,1.0,1.0
2001-04-09,65.96875,66.03125,65.59375,65.6875,USD,1.0,1.0
2001-04-10,65.625,65.65625,64.40625,64.59375,USD,1.0,1.0
2001-04-11,64.59375,64.78125,64.3125,64.625,USD,1.0,1.0
2001-04-12,64.53125,64.90625,64.40625,64.53125,USD,1.0,1.0
2001-04-13,,,,,USD,1.0,1.0
2001-04-16,64.46875,64.625,63.75,63.8125,USD,1.0,1.0
2001-04-17,64.0,64.28125,63.875,64.25,USD,1.0,1.0
2001-04-18,64.03125,64.375,63.53125,64.3125,USD,1.0,1.0
2001-04-19,64.21875,64.25,63.09375,63.40625,USD,1.0,1.0
2001-04-20,63.1875,63.71875,63.03125,63.375,USD,1.0,1.0
2001-04-23,63.375,63.96875,63.28125,63.84375,USD,1.0,1.0
2001-04-24,63.875,63.90625,63.46875,63.6875,USD,1.0,1.0
2001-04-25,63.65625,64.03125,63.34375,63.46875,USD,1.0,1.0
2001-04-26,63.5,64.15625,63.34375,64.03125,USD,1.0,1.0
2001-04-27,64.03125,64.25,63.125,63.21875,USD,1.0,1.0
2001-04-30,63.21875,63.4375,63.03125,63.34375,USD,1.0,-1.0
2001-05-01,63.3125,63.90625,63.25,63.71875,USD,1.0,-1.0
2001-05-02,63.6875,64.15625,63.53125,64.03125,USD,1.0,-1.0
2001-05-03,64.03125,64.625,64.03125,64.59375,USD,1.0,-1.0
2001-05-04,64.53125,65.125,64.25,64.53125,USD,1.0,-1.0
2001-05-07,64.40625,64.53125,64.21875,64.375,USD,1.0,-1.0
2001-05-08,64.40625,64.59375,63.9375,64.09375,USD,1.0,-1.0
2001-05-09,64.0625,64.53125,63.90625,64.40625,USD,1.0,-1.0
2001-05-10,64.46875,64.5,63.625,63.71875,USD,1.0,-1.0
2001-05-11,63.625,63.75,62.5,62.5625,USD,1.0,-1.0
2001-05-14,62.8125,62.90625,62.65625,62.8125,USD,1.0,-1.0
2001-05-15,62.8125,62.9375,62.28125,62.4375,USD,1.0,-1.0
2001-05-16,62.40625,63.0625,62.40625,62.71875,USD,1.0,-1.0
2001-05-17,62.71875,63.3125,62.53125,63.125,USD,1.0,-1.0
2001-05-18,63.3125,63.5625,63.125,63.3125,USD,-1.0,-1.0
2001-05-21,63.25,63.5,62.90625,63.34375,USD,-1.0,-1.0
2001-05-22,63.40625,63.46875,63.1875,63.25,USD,-1.0,-1.0
2001-05-23,63.1875,63.5,62.9375,63.125,USD,-1.0,-1.0
2001-05-24,63.1875,63.4375,62.46875,62.59375,USD,-1.0,-1.0
2001-05-25,62.71875,62.875,62.5,62.5625,USD,-1.0,-1.0
2001-05-28,,,,,USD,-1.0,-1.0
2001-05-29,62.65625,62.875,62.4375,62.5625,USD,-1.0,-1.0
2001-05-30,62.5625,62.75,62.4375,62.59375,USD,-1.0,-1.0
2001-05-31,62.71875,63.34375,62.65625,63.1875,USD,-1.0,-1.0
2001-06-01,63.21875,63.875,62.96875,63.6875,USD,-1.0,-1.0
2001-06-04,63.6875,64.0,63.65625,63.84375,USD,-1.0,-1.0
2001-06-05,63.78125,64.1875,63.65625,64.09375,USD,-1.0,-1.0
2001-06-06,64.0625,64.1875,63.8125,64.125,USD,-1.0,-1.0
2001-06-07,64.15625,64.3125,63.625,63.71875,USD,-1.0,-1.0
2001-06-08,63.65625,63.90625,63.53125,63.625,USD,-1.0,-1.0
2001-06-11,63.625,64.15625,63.53125,63.96875,USD,-1.0,-1.0
2001-06-12,63.96875,64.40625,63.90625,64.28125,USD,-1.0,-1.0
2001-06-13,64.28125,64.5,63.9375,64.25,USD,-1.0,-1.0
2001-06-14,64.21875,64.59375,64.21875,64.4375,USD,-1.0,-1.0
2001-06-15,64.40625,64.75,64.09375,64.1875,USD,-1.0,-1.0
2001-06-18,64.15625,64.34375,64.0,64.125,USD,-1.0,-1.0
