date,px_open,px_high,px_low,px_last,currency,crossover_signal,countertrend_signal
2000-02-15,5186.25,5251.74,5006.65,5234.23,USD,0.0,0.0
2000-02-16,5231.64,5299.71,5180.42,5213.48,USD,0.0,0.0
2000-02-17,5220.61,5376.22,5201.16,5325.0,USD,0.0,0.0
2000-02-18,5329.54,5369.74,5138.27,5145.4,USD,0.0,0.0
2000-02-21,5127.9,5148.65,5109.1,5143.46,USD,0.0,0.0
2000-02-22,5142.81,5210.24,5012.49,5144.76,USD,0.0,0.0
2000-02-23,5157.07,5469.59,5137.62,5430.04,USD,0.0,0.0
2000-02-24,5432.63,5563.6,5325.0,5566.19,USD,0.0,0.0
2000-02-25,5554.52,5596.66,5355.47,5433.93,USD,0.0,0.0
2000-02-28,5423.55,5502.0,5224.5,5391.78,USD,0.0,0.0
2000-02-29,5400.21,5575.27,5392.43,5577.21,USD,0.0,0.0
2000-03-01,5587.44,5643.7,5552.28,5608.54,USD,0.0,0.0
2000-03-02,5574.66,5620.05,5460.22,5479.4,USD,0.0,0.0
2000-03-03,5568.26,5773.48,5567.62,5774.76,USD,0.0,0.0
2000-03-06,5772.84,5881.52,5755.58,5832.29,USD,0.0,0.0
2000-03-07,5830.37,5920.51,5614.93,5696.76,USD,0.0,0.0
2000-03-08,5707.63,5784.35,5558.67,5781.15,USD,0.0,0.0
2000-03-09,5768.36,5983.81,5676.3,5972.3,USD,0.0,0.0
2000-03-10,5960.79,6050.29,5901.98,5967.18,USD,0.0,0.0
2000-03-13,5953.12,5964.63,5728.09,5782.43,USD,0.0,0.0
2000-03-14,5767.08,5886.63,5474.93,5497.94,USD,0.0,0.0
2000-03-15,5503.06,5570.82,5300.4,5322.13,USD,0.0,0.0
2000-03-16,5334.28,5667.35,5252.45,5644.34,USD,0.0,0.0
2000-03-17,5645.62,5788.18,5591.28,5774.76,USD,0.0,0.0
2000-03-20,5763.25,5790.74,5517.76,5565.07,USD,0.0,0.0
2000-03-21,5559.31,5791.38,5389.26,5776.67,USD,0.0,0.0
2000-03-22,5766.44,6020.88,5743.43,5907.09,USD,0.0,0.0
2000-03-23,5913.48,6105.27,5850.83,6050.93,USD,0.0,0.0
2000-03-24,6047.73,6244.64,5965.9,6142.35,USD,0.0,0.0
2000-03-27,6120.61,6201.17,6074.59,6088.65,USD,0.0,0.0
2000-03-28,6088.65,6185.18,5945.45,5961.43,USD,0.0,0.0
2000-03-29,5958.23,5981.25,5697.4,5713.38,USD,0.0,0.0
2000-03-30,5710.83,5827.82,5384.79,5533.1,USD,0.0,0.0
2000-03-31,5533.74,5735.76,5428.26,5699.32,USD,0.0,0.0
2000-04-03,5647.54,5647.54,5227.52,5286.97,USD,0.0,0.0
2000-04-04,5278.02,5385.42,4724.39,5198.75,USD,0.0,0.0
2000-04-05,5210.9,5387.34,5023.58,5191.08,USD,0.0,0.0
2000-04-06,5161.67,5395.65,5139.3,5299.76,USD,0.0,0.0
2000-04-07,5329.81,5553.56,5286.97,5545.25,USD,0.0,0.0
2000-04-10,5549.72,5597.03,5127.15,5146.97,USD,0.0,0.0
2000-04-11,5147.61,5242.86,4968.6,5056.83,USD,0.0,0.0
2000-04-12,5056.19,5148.89,4670.69,4724.39,USD,0.0,0.0
2000-04-13,4711.61,4966.05,4554.34,4583.75,USD,0.0,0.0
2000-04-14,4593.98,4629.14,4025.0,4113.87,USD,0.0,0.0
2000-04-17,4101.08,4590.14,3973.22,4574.16,USD,0.0,0.0
2000-04-18,4582.47,4797.27,4461.0,4794.72,USD,0.0,0.0
2000-04-19,4774.9,4834.35,4608.68,4631.7,USD,0.0,0.0
2000-04-20,4641.28,4692.43,4455.89,4519.82,USD,0.0,0.0
2000-04-24,4460.36,4460.36,4120.9,4368.94,USD,0.0,0.0
2000-04-25,4368.31,4673.25,4345.93,4660.46,USD,0.0,0.0
2000-04-26,4666.86,4774.26,4500.64,4510.23,USD,0.0,0.0
2000-04-27,4510.23,4773.62,4369.58,4711.61,USD,0.0,0.0
2000-04-28,4723.75,4892.53,4705.21,4871.43,USD,0.0,0.0
2000-05-01,4868.23,4999.29,4866.32,4944.31,USD,0.0,0.0
2000-05-02,4943.03,4969.88,4648.96,4651.51,USD,0.0,0.0
2000-05-03,4652.15,4677.09,4413.7,4583.75,USD,0.0,0.0
2000-05-04,4581.83,4669.41,4519.82,4589.5,USD,0.0,0.0
2000-05-05,4583.75,4781.93,4510.23,4724.39,USD,0.0,0.0
2000-05-08,4707.77,4721.84,4491.05,4540.92,USD,0.0,0.0
2000-05-09,4535.16,4601.65,4373.42,4414.33,USD,0.0,0.0
2000-05-10,4408.58,4456.53,4149.67,4158.62,USD,0.0,0.0
2000-05-11,4155.42,4357.44,4083.82,4328.67,USD,0.0,0.0
2000-05-12,4350.41,4526.21,4335.7,4369.58,USD,0.0,0.0
2000-05-15,4359.99,4558.18,4254.51,4551.14,USD,0.0,0.0
2000-05-16,4545.39,4709.69,4535.16,4692.43,USD,0.0,0.0
2000-05-17,4691.79,4696.9,4524.29,4586.94,USD,0.0,0.0
2000-05-18,4588.86,4609.32,4398.35,4423.92,USD,0.0,0.0
2000-05-19,4420.73,4443.1,4175.88,4193.78,USD,0.0,0.0
2000-05-22,4188.66,4257.71,3909.93,4216.15,USD,0.0,-1.0
2000-05-23,4199.53,4278.17,3846.64,3851.75,USD,0.0,-1.0
2000-05-24,3854.95,4108.11,3711.11,4049.94,USD,0.0,-1.0
2000-05-25,4048.02,4229.58,3939.34,3996.24,USD,0.0,-1.0
2000-05-26,3996.24,4071.67,3889.47,4001.99,USD,0.0,-1.0
2000-05-29,3993.68,4052.49,3993.04,4028.84,USD,0.0,-1.0
2000-05-30,4039.71,4398.35,3993.04,4381.73,USD,0.0,-1.0
2000-05-31,4379.81,4441.82,4251.31,4251.31,USD,0.0,-1.0
2000-06-01,4466.46,4526.85,4311.08,4488.48,USD,0.0,-1.0
2000-06-02,4560.82,4843.91,4560.82,4792.95,USD,0.0,-1.0
2000-06-05,4722.49,4883.54,4722.49,4793.58,USD,0.0,-1.0
2000-06-06,4781.0,4869.07,4668.39,4680.35,USD,0.0,-1.0
2000-06-07,4699.22,4782.89,4613.03,4776.6,USD,0.0,-1.0
2000-06-08,4795.47,4859.0,4697.33,4768.42,USD,0.0,-1.0
2000-06-09,4763.38,4906.81,4757.09,4798.61,USD,0.0,-1.0
2000-06-12,4783.52,4855.86,4655.81,4677.2,USD,0.0,-1.0
2000-06-13,4679.09,4828.18,4584.73,4821.89,USD,0.0,-1.0
2000-06-14,4829.44,4904.3,4689.15,4726.27,USD,0.0,-1.0
2000-06-15,4730.04,4808.68,4647.63,4803.02,USD,0.0,-1.0
2000-06-16,4803.65,4881.65,4762.13,4815.6,USD,0.0,-1.0
2000-06-19,4810.57,5030.74,4757.09,5010.61,USD,0.0,-1.0
2000-06-20,5008.1,5104.97,4983.56,5042.07,USD,0.0,-1.0
2000-06-21,5019.42,5091.13,4939.53,5049.62,USD,0.0,-1.0
2000-06-22,5057.79,5071.0,4850.83,4859.63,USD,0.0,-1.0
2000-06-23,4863.41,4888.57,4677.83,4690.41,USD,0.0,-1.0
2000-06-26,4702.36,4828.81,4701.11,4815.6,USD,0.0,-1.0
2000-06-27,4817.49,4861.52,4721.87,4740.11,USD,0.0,-1.0
2000-06-28,4738.85,4876.62,4725.64,4800.5,USD,0.0,-1.0
2000-06-29,4801.76,4820.0,4554.53,4694.19,USD,0.0,-1.0
2000-06-30,4687.9,4792.32,4677.2,4802.39,USD,0.0,-1.0
2000-07-03,4782.89,4865.3,4764.01,4858.38,USD,0.0,-1.0
2000-07-04,4848.94,4856.49,4843.91,4844.54,USD,0.0,-1.0
2000-07-05,4853.97,4916.25,4642.6,4667.14,USD,0.0,-1.0
2000-07-06,4669.65,4837.62,4594.79,4823.78,USD,0.0,-1.0
2000-07-07,4826.29,4955.25,4814.97,4878.51,USD,0.0,-1.0
2000-07-10,4867.81,4894.23,4791.06,4816.23,USD,0.0,-1.0
2000-07-11,4813.08,4887.94,4720.61,4757.72,USD,0.0,-1.0
2000-07-12,4788.55,4979.79,4788.55,4945.19,USD,0.0,-1.0
2000-07-13,4950.85,5085.47,4930.72,5043.32,USD,0.0,-1.0
2000-07-14,5039.55,5157.19,5036.4,5130.77,USD,0.0,-1.0
2000-07-17,5127.62,5201.85,5087.99,5171.03,USD,0.0,-1.0
2000-07-18,5171.03,5183.61,5015.65,5062.2,USD,0.0,-1.0
2000-07-19,5046.47,5081.7,4872.22,4923.8,USD,0.0,-1.0
2000-07-20,4925.69,5103.09,4913.73,5098.05,USD,0.0,-1.0
2000-07-21,5095.54,5098.05,4940.79,4955.88,USD,0.0,-1.0
2000-07-24,4949.59,5041.44,4799.24,4805.53,USD,0.0,-1.0
2000-07-25,4810.57,4921.28,4777.22,4891.72,USD,0.0,-1.0
2000-07-26,4894.86,4899.27,4747.03,4862.78,USD,0.0,-1.0
2000-07-27,4852.71,4878.51,4653.93,4663.99,USD,0.0,-1.0
2000-07-28,4661.47,4719.98,4370.21,4411.1,USD,0.0,-1.0
2000-07-31,4413.62,4584.73,4358.89,4550.76,USD,0.0,-1.0
2000-08-01,4549.5,4575.29,4456.39,4490.99,USD,0.0,-1.0
2000-08-02,4485.96,4589.76,4402.29,4412.36,USD,0.0,-1.0
2000-08-03,4403.55,4612.41,4239.99,4608.0,USD,0.0,-1.0
2000-08-04,4609.26,4711.17,4524.33,4569.63,USD,0.0,-1.0
2000-08-07,4570.26,4729.41,4558.93,4683.49,USD,0.0,-1.0
2000-08-08,4682.86,4742.63,4640.09,4677.2,USD,0.0,-1.0
2000-08-09,4699.22,4792.32,4640.09,4647.01,USD,0.0,1.0
2000-08-10,4642.6,4697.96,4550.76,4567.74,USD,0.0,1.0
2000-08-11,4563.34,4619.95,4457.02,4609.26,USD,0.0,1.0
2000-08-14,4608.0,4724.38,4572.77,4715.57,USD,0.0,1.0
2000-08-15,4709.91,4764.01,4666.51,4719.35,USD,0.0,1.0
2000-08-16,4718.09,4798.61,4680.98,4735.08,USD,0.0,1.0
2000-08-17,4733.19,4859.0,4689.78,4841.39,USD,0.0,1.0
2000-08-18,4831.95,4894.23,4799.87,4825.66,USD,0.0,1.0
2000-08-21,4828.18,4906.81,4777.22,4852.08,USD,0.0,1.0
2000-08-22,4854.6,4931.98,4823.15,4837.62,USD,0.0,1.0
2000-08-23,4837.62,4930.09,4746.4,4909.33,USD,0.0,1.0
2000-08-24,4918.14,4994.26,4901.78,4988.59,USD,0.0,1.0
2000-08-25,4993.0,5033.89,4940.79,4981.05,USD,0.0,1.0
2000-08-28,4976.64,5040.81,4957.14,4981.05,USD,0.0,1.0
2000-08-29,4980.42,5015.65,4948.33,5003.06,USD,0.0,1.0
2000-08-30,5000.55,5032.0,4943.3,5001.81,USD,0.0,1.0
2000-08-31,4999.29,5152.16,4988.59,5150.9,USD,0.0,1.0
2000-09-01,5199.2,5264.84,5118.08,5181.24,USD,0.0,1.0
2000-09-04,5188.05,5194.24,5188.05,5188.05,USD,0.0,1.0
2000-09-05,5138.51,5194.24,5030.14,5033.86,USD,0.0,1.0
2000-09-06,5049.96,5049.96,4837.56,4856.14,USD,0.0,1.0
2000-09-07,4857.99,4996.09,4840.04,4972.55,USD,0.0,1.0
2000-09-08,4973.79,4976.27,4788.02,4793.59,USD,0.0,1.0
2000-09-11,4788.02,4854.9,4646.83,4685.84,USD,0.0,1.0
2000-09-12,4687.7,4784.3,4586.14,4610.91,USD,0.0,1.0
2000-09-13,4618.34,4734.14,4544.65,4712.47,USD,0.0,1.0
2000-09-14,4713.09,4830.13,4675.32,4701.94,USD,0.0,1.0
2000-09-15,4701.94,4758.29,4570.66,4605.34,USD,0.0,1.0
2000-09-18,4608.44,4688.32,4461.06,4529.79,USD,0.0,1.0
2000-09-19,4531.03,4727.33,4527.93,4711.23,USD,0.0,1.0
2000-09-20,4708.14,4797.93,4601.63,4771.92,USD,0.0,1.0
2000-09-21,4770.68,4797.93,4636.92,4662.93,USD,0.0,1.0
2000-09-22,4548.99,4687.08,4474.68,4676.55,USD,0.0,1.0
2000-09-25,4677.17,4743.43,4532.89,4551.47,USD,0.0,1.0
2000-09-26,4557.04,4649.31,4472.82,4480.25,USD,0.0,1.0
2000-09-27,4488.3,4588.62,4434.43,4514.31,USD,0.0,1.0
2000-09-28,4508.74,4681.51,4467.25,4654.26,USD,0.0,1.0
2000-09-29,4619.58,4635.06,4468.49,4484.59,USD,0.0,1.0
2000-10-02,4484.59,4542.8,4324.82,4370.03,USD,0.0,1.0
2000-10-03,4370.65,4462.29,4192.3,4207.16,USD,0.0,1.0
2000-10-04,4209.64,4367.55,4127.9,4306.86,USD,0.0,1.0
2000-10-05,4285.81,4380.55,4249.89,4313.06,USD,0.0,-1.0
2000-10-06,4309.34,4353.31,4084.55,4158.24,USD,0.0,-1.0
2000-10-09,4160.72,4213.36,3990.43,4148.34,USD,-1.0,-1.0
2000-10-10,4144.62,4187.35,3907.45,3913.64,USD,-1.0,-1.0
2000-10-11,3952.65,4038.73,3802.8,3869.68,USD,-1.0,-1.0
2000-10-12,3895.06,3992.91,3745.21,3773.07,USD,-1.0,-1.0
2000-10-13,3790.41,4098.18,3742.11,4056.07,USD,-1.0,-1.0
2000-10-16,4054.83,4136.57,4009.62,4106.85,USD,-1.0,-1.0
2000-10-17,4096.94,4172.49,3914.26,3926.03,USD,-1.0,-1.0
2000-10-18,3966.28,4068.45,3747.68,3907.45,USD,-1.0,-1.0
2000-10-19,3938.41,4269.09,3938.41,4266.61,USD,-1.0,-1.0
2000-10-20,4256.7,4403.47,4225.74,4334.11,USD,-1.0,-1.0
2000-10-23,4339.68,4381.17,4218.31,4327.3,USD,-1.0,-1.0
2000-10-24,4306.24,4378.08,4122.95,4139.67,USD,-1.0,-1.0
2000-10-25,4147.1,4163.82,3849.24,3903.11,USD,-1.0,-1.0
2000-10-26,3899.4,4012.72,3688.85,3997.24,USD,-1.0,-1.0
2000-10-27,3949.56,4104.37,3880.82,3991.05,USD,-1.0,-1.0
2000-10-30,3987.95,4005.29,3792.27,3848.62,USD,-1.0,-1.0
2000-10-31,3849.86,4134.09,3839.33,4087.03,USD,-1.0,-1.0
2000-11-01,4086.41,4141.52,3969.37,4046.78,USD,-1.0,-1.0
2000-11-02,4041.83,4163.2,3999.72,4107.47,USD,-1.0,-1.0
2000-11-03,4121.71,4194.78,4083.32,4152.67,USD,-1.0,-1.0
2000-11-06,4152.67,4210.88,4100.65,4125.42,USD,-1.0,-1.0
2000-11-07,4132.24,4139.67,4010.86,4104.37,USD,-1.0,-1.0
2000-11-08,4103.75,4180.54,3779.27,3791.03,USD,-1.0,-1.0
2000-11-09,3801.56,3848.62,3641.17,3787.32,USD,-1.0,-1.0
2000-11-10,3795.98,3805.89,3581.73,3584.2,USD,-1.0,-1.0
2000-11-13,3576.77,3706.81,3412.05,3501.84,USD,-1.0,-1.0
2000-11-14,3499.98,3799.7,3498.75,3786.7,USD,-1.0,-1.0
2000-11-15,3771.21,3908.69,3737.78,3859.77,USD,-1.0,-1.0
2000-11-16,3857.29,3883.92,3631.88,3639.93,USD,-1.0,-1.0
2000-11-17,3641.17,3752.02,3541.47,3640.55,USD,-1.0,-1.0
2000-11-20,3627.55,3648.6,3455.4,3485.74,USD,-1.0,-1.0
2000-11-21,3486.98,3565.62,3414.53,3477.07,USD,-1.0,-1.0
2000-11-22,3475.83,3524.75,3316.07,3322.26,USD,-1.0,-1.0
2000-11-23,3322.88,3387.28,3314.21,3387.28,USD,-1.0,-1.0
2000-11-24,3387.9,3523.52,3314.21,3503.7,USD,-1.0,-1.0
2000-11-27,3527.23,3627.55,3429.39,3463.45,USD,-1.0,-1.0
2000-11-28,3464.07,3504.32,3252.9,3266.53,USD,-1.0,-1.0
2000-11-29,3272.72,3329.07,3127.2,3133.39,USD,-1.0,-1.0
2000-11-30,3106.76,3206.46,3015.73,3133.39,USD,-1.0,-1.0
2000-12-01,3172.99,3319.21,3103.54,3185.18,USD,-1.0,-1.0
2000-12-04,3193.71,3246.1,3079.78,3166.29,USD,-1.0,-1.0
2000-12-05,3269.86,3532.45,3151.06,3516.0,USD,-1.0,-1.0
2000-12-06,3509.3,3582.41,3376.48,3375.26,USD,-1.0,-1.0
2000-12-07,3380.14,3437.41,3266.82,3317.38,USD,-1.0,-1.0
2000-12-08,3295.45,3643.34,3291.8,3420.96,USD,-1.0,-1.0
2000-12-11,3536.72,3714.01,3523.92,3695.12,USD,-1.0,-1.0
2000-12-12,3692.68,3695.73,3541.59,3558.04,USD,-1.0,-1.0
2000-12-13,3569.62,3673.8,3394.15,3408.16,USD,-1.0,-1.0
2000-12-14,3416.08,3459.34,3231.48,3253.41,USD,-1.0,-1.0
2000-12-15,3216.25,3259.51,3107.8,3171.16,USD,-1.0,-1.0
2000-12-18,3191.88,3280.22,3110.85,3178.48,USD,-1.0,-1.0
2000-12-19,3179.69,3272.91,2915.89,2936.6,USD,-1.0,-1.0
2000-12-20,2942.69,2979.86,2722.75,2772.1,USD,-1.0,-1.0
2000-12-21,2772.71,2912.23,2694.12,2781.24,USD,-1.0,-1.0
2000-12-22,2790.38,3014.59,2790.38,3008.49,USD,-1.0,-1.0
2000-12-26,3023.72,3070.03,2892.74,3018.85,USD,-1.0,-1.0
2000-12-27,3012.15,3060.28,2921.37,3054.19,USD,-1.0,-1.0
2000-12-28,3058.45,3099.27,2988.39,3048.09,USD,-1.0,-1.0
2000-12-29,3048.09,3082.21,2873.85,2893.34,USD,-1.0,-1.0
2001-01-02,2893.95,2941.48,2596.03,2641.11,USD,-1.0,-1.0
2001-01-03,2656.95,3155.93,2568.61,3082.21,USD,-1.0,-1.0
2001-01-04,3085.26,3140.09,3003.01,3029.21,USD,-1.0,-1.0
2001-01-05,3027.99,3108.41,2770.28,2794.65,USD,-1.0,-1.0
2001-01-08,2790.38,2836.68,2645.38,2833.03,USD,-1.0,-1.0
2001-01-09,2853.13,2921.37,2772.1,2834.25,USD,-1.0,-1.0
2001-01-10,2836.68,2981.69,2755.04,2974.38,USD,-1.0,-1.0
2001-01-11,2942.69,3140.09,2896.39,3061.5,USD,-1.0,-1.0
2001-01-12,3045.05,3188.83,3035.3,3095.01,USD,-1.0,-1.0
2001-01-15,3085.26,3115.72,3077.95,3095.01,USD,-1.0,-1.0
2001-01-16,3105.97,3115.72,2979.25,3065.15,USD,-1.0,-1.0
2001-01-17,3085.87,3237.57,3067.59,3145.58,USD,-1.0,-1.0
2001-01-18,3157.15,3291.19,3113.28,3283.27,USD,-1.0,-1.0
2001-01-19,3314.34,3374.05,3237.57,3273.52,USD,-1.0,-1.0
2001-01-22,3277.17,3304.59,3194.92,3269.25,USD,-1.0,-1.0
2001-01-23,3259.51,3372.83,3218.69,3344.8,USD,-1.0,-1.0
2001-01-24,3352.11,3408.16,3303.98,3307.64,USD,-1.0,-1.0
2001-01-25,3300.33,3347.24,3174.82,3184.57,USD,-1.0,-1.0
2001-01-26,3191.88,3244.88,3105.36,3223.56,USD,-1.0,-1.0
2001-01-29,3204.67,3308.86,3159.59,3296.67,USD,-1.0,-1.0
2001-01-30,3300.93,3334.44,3255.85,3286.92,USD,-1.0,-1.0
2001-01-31,3282.66,3338.71,3168.12,3181.52,USD,-1.0,-1.0
2001-02-01,3178.48,3226.0,3130.34,3201.63,USD,-1.0,-1.0
2001-02-02,3204.67,3220.51,3019.46,3032.25,USD,-1.0,-1.0
2001-02-05,3038.96,3042.61,2955.49,3023.12,USD,-1.0,-1.0
2001-02-06,3029.21,3104.15,3007.27,3034.08,USD,-1.0,-1.0
2001-02-07,2991.43,3000.57,2878.11,2977.42,USD,-1.0,-1.0
2001-02-08,2978.64,3020.07,2876.89,2885.42,USD,-1.0,-1.0
2001-02-09,2887.86,2893.95,2767.23,2774.54,USD,-1.0,-1.0
2001-02-12,2773.93,2845.21,2731.89,2804.39,USD,-1.0,-1.0
2001-02-13,2805.0,2909.79,2694.73,2712.4,USD,-1.0,-1.0
2001-02-14,2723.36,2833.64,2657.56,2822.06,USD,-1.0,-1.0
2001-02-15,2829.37,2969.5,2815.97,2870.8,USD,-1.0,-1.0
2001-02-16,2850.7,2850.7,2673.4,2714.22,USD,-1.0,-1.0
2001-02-19,2717.27,2750.78,2708.74,2734.33,USD,-1.0,-1.0
2001-02-20,2727.02,2772.1,2563.74,2595.42,USD,-1.0,-1.0
2001-02-21,2586.89,2650.25,2497.94,2522.92,USD,-1.0,-1.0
2001-02-22,2533.88,2557.65,2398.02,2499.77,USD,-1.0,-1.0
2001-02-23,2491.24,2526.57,2365.12,2507.08,USD,-1.0,-1.0
2001-02-26,2532.06,2574.7,2463.82,2558.86,USD,-1.0,-1.0
2001-02-27,2561.91,2563.13,2397.41,2399.24,USD,-1.0,-1.0
2001-02-28,2399.24,2460.77,2292.01,2331.0,USD,-1.0,-1.0
2001-03-01,2311.15,2398.98,2248.59,2387.55,USD,-1.0,-1.0
2001-03-02,2374.92,2427.85,2281.07,2286.49,USD,-1.0,-1.0
2001-03-05,2314.76,2364.69,2299.12,2329.2,USD,-1.0,-1.0
2001-03-06,2406.2,2481.99,2400.78,2418.83,USD,-1.0,-1.0
2001-03-07,2425.45,2471.77,2399.58,2423.04,USD,-1.0,-1.0
2001-03-08,2430.26,2463.95,2355.67,2375.52,USD,-1.0,-1.0
2001-03-09,2382.74,2382.74,2199.26,2210.69,USD,-1.0,-1.0
2001-03-12,2214.9,2225.13,2042.86,2061.51,USD,-1.0,-1.0
2001-03-13,2065.72,2186.03,2042.86,2173.4,USD,-1.0,-1.0
2001-03-14,2180.62,2204.08,2068.13,2136.7,USD,-1.0,-1.0
2001-03-15,2140.31,2215.51,2053.09,2063.31,USD,-1.0,-1.0
2001-03-16,2071.74,2102.41,1985.11,2012.78,USD,-1.0,-1.0
2001-03-19,2021.21,2116.25,1988.72,2113.24,USD,-1.0,-1.0
2001-03-20,2112.64,2134.3,1963.46,1969.47,USD,-1.0,-1.0
2001-03-21,1969.47,2041.66,1933.38,1968.27,USD,-1.0,-1.0
2001-03-22,1971.28,2077.75,1927.36,2069.33,USD,-1.0,-1.0
2001-03-23,2066.32,2146.33,2026.02,2086.17,USD,-1.0,-1.0
2001-03-26,2091.59,2137.91,2027.82,2043.46,USD,-1.0,-1.0
2001-03-27,2042.86,2134.3,2022.41,2109.63,USD,-1.0,-1.0
2001-03-28,2106.63,2106.63,1932.78,1936.99,USD,-1.0,-1.0
2001-03-29,1942.4,1981.5,1875.63,1900.9,USD,-1.0,-1.0
2001-03-30,1906.91,1950.82,1858.19,1912.93,USD,-1.0,-1.0
2001-04-02,1926.16,1955.04,1817.88,1825.1,USD,-1.0,-1.0
2001-04-03,1830.51,1837.13,1686.74,1690.35,USD,-1.0,-1.0
2001-04-04,1693.36,1745.7,1637.42,1659.67,USD,-1.0,-1.0
2001-04-05,1672.31,1849.16,1662.68,1822.09,USD,-1.0,-1.0
2001-04-06,1831.12,1857.58,1728.85,1768.55,USD,-1.0,-1.0
2001-04-09,1770.36,1819.69,1731.26,1804.65,USD,-1.0,-1.0
2001-04-10,1807.05,1969.47,1801.04,1938.19,USD,-1.0,-1.0
2001-04-11,1939.39,2065.72,1913.53,1994.74,USD,-1.0,-1.0
2001-04-12,2005.57,2083.17,1944.21,2081.36,USD,-1.0,-1.0
2001-04-13,,2083.17,,2081.36,USD,-1.0,-1.0
2001-04-16,2082.56,2089.78,1933.38,1958.64,USD,-1.0,-1.0
2001-04-17,1947.22,2057.3,1908.11,2012.18,USD,-1.0,-1.0
2001-04-18,2062.71,2346.04,2062.71,2213.1,USD,-1.0,-1.0
2001-04-19,2261.83,2370.1,2213.7,2350.25,USD,-1.0,-1.0
2001-04-20,2370.1,2402.59,2302.73,2350.25,USD,-1.0,-1.0
2001-04-23,2382.14,2358.07,2161.97,2188.44,USD,-1.0,-1.0
2001-04-24,2192.05,2257.01,2124.07,2149.34,USD,-1.0,-1.0
2001-04-25,2147.53,2213.1,2110.23,2185.43,USD,-1.0,-1.0
2001-04-26,2185.43,2239.57,2130.09,2136.7,USD,-1.0,-1.0
2001-04-27,2136.7,2207.69,2133.09,2193.25,USD,-1.0,-1.0
2001-04-30,2203.48,2308.14,2195.65,2240.17,USD,-1.0,-1.0
2001-05-01,2240.17,2338.22,2203.48,2338.22,USD,-1.0,-1.0
2001-05-02,2338.82,2397.17,2305.14,2374.92,USD,-1.0,-1.0
2001-05-03,2374.92,2383.94,2240.17,2268.44,USD,-1.0,-1.0
2001-05-04,2264.23,2338.82,2193.85,2334.61,USD,-1.0,-1.0
2001-05-07,2335.82,2356.27,2284.08,2289.5,USD,-1.0,-1.0
2001-05-08,2300.32,2344.84,2277.47,2337.02,USD,-1.0,-1.0
2001-05-09,2342.43,2344.24,2244.98,2257.01,USD,-1.0,-1.0
2001-05-10,2260.62,2332.21,2215.51,2216.71,USD,-1.0,-1.0
2001-05-11,2219.72,2249.79,2185.43,2207.08,USD,-1.0,-1.0
2001-05-14,2216.71,2226.33,2137.91,2175.2,USD,-1.0,-1.0
2001-05-15,2177.01,2243.18,2160.16,2186.63,USD,-1.0,-1.0
2001-05-16,2175.8,2302.73,2122.27,2282.28,USD,-1.0,-1.0
2001-05-17,2284.68,2364.09,2282.28,2316.57,USD,-1.0,-1.0
